id,date,username,text,score,polarity 
9ac86a3f-bd41-4921-9c0f-6a31c4da1214,2022-11-10 23:35:39,VALKRIE_ VLOG,"Gojek sekarang sangat buruk, menjadi malas menggunakannya. 1. Ongkir pesan makan semakin tinggi 2. Data driver tidak sesuai dengan asli nya 3. Semakin mahal 4. Tidak dapat chat langsung dengan resto, banyak pesanan yang ketinggalan. 5. Banyak driver atau resto lalai dengan pesanan, sehingga lama waktu.",1,-1
1e1df23c-0844-45d6-a268-78a2b310c62a,2022-11-09 08:52:32,Kevin Aja,Go jek aplikasi kurang bagus. Karena saya menggunakan go car kemarin di kecewakan oleh cs go ojek yg isinya bot. Karena saya di tanggihkan biaya parkir oleh penggemudinya. Dan di aplikasi go jek saat saya mau menggunakan go car saya di berika tagihan parkir 10 rbu. Padahal saya tidak melewati area berbayar parkir. Dan saya masih di tanggih terus di apkikasi saya. Padahal ulah pengemudi nakal yang senaknya mengenakan biaya parkir setelah menyelesaikan perjalananya. Kapok deh gunain go jek.,1,-1
4f60903b-2229-4213-9eb4-6e7de455d7ad,2022-11-25 12:10:25,nur aini,"Sudah tidak seperti dulu lagi. Voucher yg didapat tidak bisa dipakai dg voucher toko, percuma jadinya dapat voucher, sudah biaya layanan dan ongkir juga naik",1,-1
1b35100f-4ff3-4dbf-81d1-c79b23e25b60,2022-11-26 07:34:55,Rindang Wahyu Ningtyas,Di perbarui kok jadi makin lemot aplikasinya. Mana fitur chat drivernya tidak bisa. Tolong di perbaiki lagi aplikasinya,1,-1
ab8a21e4-05ea-4a3b-b1ed-494a5ecb1fa9,2022-11-15 10:37:02,Kusnadi Hendri,"Tak seindah yg dl gojek semakin mahal dan ongkir nya jg sdh melampaui batas. Ongkir mahal dan biaya bungkus dibebankan sm coustamer.ongkir jarak terdekat 9 rb itu pun kalo resto nya tdk ada promo,jika resto ada promo ongkir 11 rb utk ongkir siang.kasian sm driver cuma Terima 7200 begitu besarnya potongan utk aplikatornya tdk mikirin nasib mitranya dan coustamer bnyk yg mengeluh.ada voucher tp msh mahal tdk berpungsi.kacau semakin hr kalah dgn aplikasi sebelah",1,-1
f1c40ce9-dc16-4423-845a-ebfda4268aab,2022-11-06 21:37:23,Ahmad Rivaiy,"Kecewa dengan regulasi penggunaan voucher hanya 1, tidak bisa double dengan voucher eklusif yang didapat pengguna pada GoFood. Mohon kembalikan fitur sebelumnya dapat menggunakan voucher lebih dari satu. Jadi beralih ke lapak sebelah dulu. Sorry",1,-1
0b87327d-8928-424d-b2cf-25d8befed595,2022-11-07 15:33:22,Honggo Wongso,"Ada apa dengan Gojek hari ini? Saya topup gopay sudah hampir 2 jam belum masuk juga. Padahal saldo bank sudah terpotong dan transaksi berhasil. Coba telpon ke Cust Service, yg jawab mesin, dan saat disuruh masukkan no HP yg terdaftar tapi jawaban mesin nomornya belum terdaftar. Kalau nomor telpon Cust Service tidak bersedia melayani keluhan customer, mendingan gak usah mencantumkan no telpon Cust Service...",1,-1
06c7490b-e832-42be-bc69-147da9a106ec,2022-11-03 07:23:49,Bram Telangas,"Saya transaksi 2x pembayaran nontaglis saldo berkurang namun pembayaran belum flat / tidak masuk ke pln, saya bayar ulang pakai bni mobil bisa flat . Uang 2x senialai total Rp.2.479.000 di gopay tidak kembali.",1,-1
bd421ac7-2759-4d4a-931e-6d8909fcd4d6,2022-11-07 11:10:36,Roni Oni,"Sekarang aplikasi go. Food tidak seperti dulu.. Dulu bisa menggunakan 2 voucher, sekarang hanya bisa menggunakan 1 voucher promo dan tidak bisa digunakan Tolong kembalikan seperti dulu lagi",1,-1
f00b37a8-4bdc-4d71-ba75-4f08becf8a14,2022-11-04 07:51:40,yoriwiedya,"Error lagi Semua voucher, promo, dan diskon hilang di akun saya. Bahkan langganan dan mission tidak tersedia. Payday mau spent lewat Gopay jd males karena kendala di aplikasi, you better fix it asap",1,-1
21c1cff0-8bf1-4834-8e9d-985927ee4a03,2022-11-26 16:00:48,Muhammad Alif Fama Ramadhan,Harga pesanan dan harga ongkir lebih mahal di banding harga pesanan namun jarak yg di tempuh tidak sampai 1jam perjalanan bahkan 30menit pun tidak ini untuk di gofood nya,1,-1
b7b01fa1-4c48-43a0-9ded-6f2f17025fe6,2022-11-06 14:39:55,Rizky Febby Diyanni,"Parah sih mas mas gojek nya tidak ramah saya ngga balas 1 menit aja udah dibatalin pesanan saya kiranya saya lagi buru buru. Kadang minta dianterin sampai ke lokasi yang diinginkan karena saya lupa aja nama gang kecilnya kan saya bisa kasih uang lebih. sakit hati saya sama aplikasi ini gimana sih kiranya saya suka aplikasi ini tapi dari mas mas gojeknya ini loh harus di perhatikan lagi kinerjanya,, harus diseleksi nanti pada saat terima karyawannya",1,-1
202b1ff5-544d-40ff-9ce2-8b830e2cff62,2022-11-26 07:22:41,rieyut jnh96,"Padahal udah langganan aplikasi ini tapi eror aplikasinya, di aplikasi driver gak gerak2 chat juga gk bisa . Tolong di perbaiki lagi aplikasinya",1,-1
ed6a3f17-a222-4bbb-8ceb-09e5c243a5cb,2022-11-14 22:11:33,Helmy Aditya,Discount ga bisa dipake ya ga ush di display lah caur.. Pamer2 diskon tapi limited availability buat apaan????? Diskon 6 yang bisa dipake cm satu... Hilih... Hapus reviewnya coba Gue spam *1 sejuta,1,-1
b89fe430-d3a0-4ed8-adaf-f6ea4ba1f6f0,2022-11-14 18:39:29,muhammad galih kadar,"Tiap transaksi voucher yang tersedia tidak bisa digunakan saat transaksi pembayaran padahal , tampilan dimenu voucher tersedia dan bisa dipakai . Tapi saat pembayaran tidak bisa dimasukkan 👎👎",1,-1
20d1d38b-70f3-43fd-8ff0-4127632be99d,2022-11-07 16:00:32,Muhammad Ismul,"Saya kecewa dgn pihak gojek maupun dr pihak findaya.. pembayaran gopaylater saya tidak masuk diaplikasi. Sudah komplain via email, twitter, ig, tetap tdk ada balasan ataupun diproses.. terpaksa melakukan pembayaran double ( 2X ) u/ menghindari denda keterlambatan.. Pembayaran pertama tgl 26 Oktober dan pembayaran kedua 07 November 2022. Tgl jatuh tempo 1 November dan transaksi pd tgl 5 Oktober ditokopedia via gopaylater. Semoga uang saya berkah buat anda...",1,-1
75e27757-8f25-4d91-9864-3c0e678f1e86,2022-11-04 03:03:58,Shabelaneneng Safitri,"Masa setiap masuk apk. Selalu keluar"" sendiri terus, setiap gofood baru mau milih langsung keluar lagi kembali ke menu awal. Bikin darah tinggi",1,-1
26cc615b-d0cc-43f2-b9cd-6ab7a071c3fc,2022-11-17 12:52:15,Coc 156,"Buat daftar aja dipersulit, segala anda telah melakukan pendaftaran terlalu banyak padahal belum pernah daftar.",1,-1
c55dbb1b-0881-477e-9405-e21974de8363,2022-11-16 16:25:47,Aldo Gunawan,Sering error dan gangguan terlebih tidak bisa masuk ke aplikasi padahal masih ada saldonya mohon segera diperbaiki,1,-1
703bbb16-90e3-4f51-bec4-19ee13740a00,2022-11-16 23:30:48,Spechless,"Lokasi driver kurang akurat, driver lama, nyarinya luaaaama banget, gak bisa untuk pas urgent2, masih buruk. MAKIN LAMA APLIKASI INI BUAT TIDAK NYAMAN. TOLONG DIUBAH!!!!!",1,-1
b0e3889e-5283-4782-8315-0294a1adb800,2022-11-26 00:51:59,Kimtae 2594,"Makin ga jelas, sering error, tapi playing victim, bilang yg bermasalah data internet nya, padahal aplikasi lain lancar, uninstall aja wes pakek toko sebelah",1,-1
165952ad-f365-4335-989a-25d9e3d13ac6,2022-11-26 02:11:03,Rahmat Efendi,Aplikasi bagus sangat membantu tapi sangat disayangkan seringnya gangguan server membuat user tidak bisa apa-apa,1,-1
a83f7a85-0ae5-4dc8-a72e-dd821cf3af1c,2022-12-01 17:35:01,Juliana Manik,Saya pesan gojek tp driver tidak mau cancel. Saya canvel malah saya yg di suspend. Padahal driver anda yg malas. Karena hujan tdk mau gerak. Tolong di tambahkan fitur utk lapor driver yg tdk mau jemput.,1,-1
c8c6c90f-e4d8-4dbb-bf2a-54ca425f6c19,2022-11-11 08:20:34,Siti Aisyah,"Mohon maaf kasih bintang 1 karna paylater findaya..tidak bertanggung jawab. Cs penagihan telpon gada sopan sopannya dan ga bertanggung jawab..aplikasi error terus setiap pembayaran tpi dikenakan admin, sudah email, sudah ke bantuan tapi engga ada tanggapan.",1,-1
1cb0f452-cd4d-44a9-a122-fc93af329983,2022-11-21 18:53:43,afif fardiansyah,Hei bisa tolong perbaiki? Saya pesan gofood tidak bisa keluar menunya. Padahal sinyal sangat baik. Hp vivo t1 pro,1,-1
ce2e75d7-c479-4fd8-8948-8f538ee28045,2022-11-14 08:47:20,Saachan 27,"Saya mau ganti nomor, tapi emailnya sudah terverifikasi, nomor lama udh gk aktif dan bantuannya gk ngebantu sama sekali, gimana sih beda sama aplikasinya gak tercantum di caranya",1,-1
6a5cb873-582c-4376-b384-85d18849d600,2022-10-17 10:15:43,Dewangga Putra,Aplikasi gak jelas. Masa akunku di ban krn transaksi pembayaran c*dashop. Hubungin CS nya gak guna jg. Gak ada respon. Gak ada penjelasan transaksi yg mn yg salah. Mendeteksi pemakaian yg tdk biasa itu transaksi yg mn? Haloooo gojeekkk. Orang cm bayar beli diamond ml doang. Di situs resmi lg. Transaksi yg tdk biasa tu yg mn? Kecewa bet. Pakai dr tahun pertama keluar tp ujungnya kyk gini,1,-1
89a39f1c-9dd1-4548-b038-2b76cad91af6,2022-09-27 07:13:12,Tintrim Gumilang,"Setelah diupdate, aplikasi gak bisa dibuka loading terus. Padahal jaringan kuat, coba pakai wifi pun juga sama aja masih tetap loading. Alhasil gak bisa login,bug terus. Tolong segera dibenahi.",1,-1
8fe81077-cf99-4e67-93f4-7a868440053c,2022-10-29 23:44:04,Dedi Sahputra,"Gmn se ini app. Massa saya coba order hampir 1jam, gak bis2, notifikasi nya driver lagi sibuk terus, ehh terakhir saya jumpai driver yg lagi nongkrong, terakhir driver nya bilang pesan offline z. Parah!!",1,-1
db14d275-bddc-47df-828b-7ead177a2030,2022-10-08 13:14:11,Christiani Tasya Marcella,"Sekarang promonya gak bisa digabung seperti sebelumnya, jadi kalau kita punya voucher gak bisa pakai gratis ongkir atau kalau ada promo dari resto voucher kita gak bisa kepake. Kecewa sih udah terlanjur berlangganan voucher ternyata gak bisa kepake",1,-1
e3eba605-ca3b-4eec-8343-6a374e57f0ea,2022-10-17 11:56:11,ardy chandra,"Ketika pesan gofood, promo sekarang tidak bisa otomatis terpasang. Harus dipilih dulu & sekarang tidak bisa pakai double voucher. Percuma dapat kiriman voucher karena tidak bisa digunakan secara bersamaan. Kembalikan sistem voucher ke dulu lagi.",1,-1
01faaf2e-af27-4aa8-9a4f-c37b7819d87b,2022-10-28 21:32:28,Marlin Oktavia,"Di aplikasi di tampilkan promo,potongan 11 ribu per 1 kali perjalanan..perjalanan yg normal Rp 19000 dalam aplikasi promo 11 ribu..setelah perjalanan selesai gapay saya terpotong tetap 19 000,dimana promonya..apakah ini hanya tipu daya dari aplikasi..jika memang tidak promo,sebaiknya jangan menampilkan..sehingga pelanggan go car atau gojek tidak kecewa ( merasa tertipu) Trimakasai.",1,-1
6b0121de-fd83-477f-9432-0fa64289021a,2022-10-30 11:27:59,Ayu Laella,"Tolong di perbaiki lg yaa SDM nya min. Kemarin sy dpt driver mobil yg ngga sabaran, yg ngatain customer, yg ngga mau baca chat masuk di apl gojek nya. Giliran di cancel malah maki2. Tolong diperbaiki. Sekian!!!. Plat mobil nya B2697TKV (Daihatsu Sigra) . Sy kecewa dgn pelayanan yg tidak baik dan tidak ramah!",1,-1
ff97fd56-f4c5-4d5f-add1-29ac34098f5a,2022-11-01 17:18:28,Geubrina Amelach,"Pdahal pin saya sudah benar tapi tetap saja disalahkan, bisa tidak kode otp dikirim via whatsapp saja, kartunya sudah hilang jadi tidak bisa mengganti pin baru Customer service nya pun tidak bisa dihubungi dan laporan yang saya kirim juga tidak diproses dengan benar, pokonya layanannya buruk",1,-1
cbc1987e-0b72-45bc-9ed7-1b951fb97d77,2022-10-21 01:54:58,Sadaya Media,"Menhecewakaan, alamat tujuan jarak jauh gk bisa di temukan di peta gojek, pedahal di aplikaai lain lengkap. Ini lah alasan saya tidak mau pake apk gojek, sudah mahal ribet pula. Masa kita klo pesen go car biaya tol nya harus di bayar penumpang, payah.",1,-1
256777dc-5d99-4765-9dd0-bab070a49fe5,2022-10-29 17:45:14,Fika Cuu,"Aplikasi nya buruk masa saya kirim gosend harus 50km, gak boleh lebih klo lebih harus di ulang ulang mulu ampe pas 50km, kok gitu sih! Aneh banget udh gitu agak lemot lagi, bisa di perbaiki lagi gk? Klo udh di perbaiki saya akan kasih bintang 5",1,-1
3008f526-c238-4b05-abdf-8dbfb2ca372e,2022-10-03 21:05:38,Fadhil MR,Setengah jam gue pesen makanan ga kelar kelar karena aplikasi loading terus. Giliran ditungguin malah error nyalahin jaringan internet padahal gue buka aplikasi laen lancar lancar aja. Kalau ga ada yang rusak gausah diganti ganti napa sih makin lama makin ngaco ini aplikasi. Siap siap aja kehilangan makin banyak customer.,1,-1
5f6db222-fe79-4901-b6de-c127ef84c221,2022-10-05 17:23:22,Harry Pahlawan,"Tarik Tunai Gopay, transaksi gagal saldonya bukannya langsung di refund malah harus nunggu dulu tokennya expired, 1 jam pula. Waktu terbuang sia-sia. Gak lagi-lagi nyimpen uang di Gopay, udah mah kena biaya 5K, cuma bisa ATM BCA lagi pilihannya, ga bisa di transfer ke e-wallet yg lain. Selain itu komplain ke CS, komplainnya jam berapa, dibalasnya jam berapa, kelamaan. Udah nemu solusinya duluan.",1,-1
7781a2f2-c51c-43ce-877b-035ab62565f7,2022-09-28 23:45:05,Nazwa Kusuma,"Saya kecewa,mau makan jam segini terjebak tampilan PIN Gopay yg sangat menjengkelkan,saya terkendala di kartu provider saya yg telah melewati masa tenggang,sehingga tidak memungkinkan untuk menerima otp. Mau gampang malah jadi susah,tambah lagi tampilan PIN GOPAY tidak bisa atau tidak ada opsi untuk di close dlu,malah keluar dari aplikasi langsung. Sedangkan saldo gopay saya sudah masuk,buat apa saya isi saldo gopay kalo ga bida dipake. Bikin susah saja!!!",1,-1
1c7f8de9-bc67-4ff5-a081-01fe339dfa2d,2022-11-01 09:20:21,Faisal Ramadhan,"Aplikasi gopay sekarang lambat,lemot.. Biasanya kalo untuk transfer ke rekening bank bisa di katakan cepat,tp sekarang Ini malah sangat lambat.. Masa ia orang lagi transaksi keuangan yg sifat nya urgent harus menunggu sampai 2 hari.. ga bisa di andalkan...",1,-1
333aabf0-5dc2-4209-9b12-1379645d3a4b,2022-09-30 09:00:42,AMIRA JATI JAYA,"Knapa akun saya terblokir tiba-tiba Padahal sudah hubngi cs tp ttp tidak ada respon kayak tidak ada kejelasan harusnya masalah"" kyk gini di prioritaskan yg penting semua data jelas asli. Klou data palsu kan jelas klihatan dari datanya. Sebesar gojek tp masalah keluan bnyak yg tidak teratasi. Main blokir dan tidak memberi solusi yg tepat .",1,-1
c21be93c-c652-451a-b577-961dd44f7515,2022-10-19 12:01:47,danan wijaya,Upgrade ke plus susah banget alasan kartu tergores atau buram. Sedangkan uang ku masih ada di gopay karna kelebihan isi. Terus sekarang gk bisa di ambil karna harus upgrade ke plus.sedangkan proses upgrade di tolak Mulu. Btw iku kartu identitas buat upgrade di aplikasi dana aman aman aja berhasil. Di gojek kok di persulit. :(,1,-1
d34116f8-528e-498b-8655-86e2b1ba62b2,2022-10-13 18:16:12,ikiw 62,"vocher gofood kenapa gak terpasang otomatis kaya versi sebelum nya? mau pasang 2 vocher jadi gak bisa , jadi percuma dong punya vocher promo , harga nya mahal lebih mahal dari aslinya. di bantuan aplikasi gojek gak lengkap , percuma mau kasih saran/komplain.",1,-1
77593ac0-1d6d-47d5-ad7c-e01993ce9fe2,2022-10-22 16:58:16,oki nur,"Aplikasi tidak bisa dibuka, setiap dibuka sinyal langsung down, udah berbagai macam cara dilakuin tapi tetep sama aja.Miris tidak ada perbaikan pada bug",1,-1
114f6e4e-1e7d-4c8d-b763-502b4988dd14,2022-10-16 18:19:56,riky ardiyanto,"Maaf saya kasih bintang 1 dulu, karna sekarang kalo pake promo diskon nya ga bisa 2. Mana saya udah beli langganan voucer. Kalo dulu sebelum di upgrade masih bisa pake 2 promo diskon. Nanti kalo udah balik lagi bisa pake 2 promo diskon nya saya kasih bintang 5",1,-1
571a6e5d-a79b-4aeb-ab3c-3515464cf0ab,2022-10-19 17:03:55,Fadly FDL,"Mengaktifkan akun lama dengan fitur no sudah tidak aktif ternyata email terverifikasi gak ketemu. Sudah kirim email ke CS, 3 hari belum ada balasan. Pelayanan yang sangat BURUK. Jadi berpikir 2x untuk menggunakan app Gojek ini. Setelah 3 hari baru dibls dan tanya penggunaan terakhir, kan mengaktifkan akun lama jadi ya mana ingat, konyol tanya nya 😑 1 lagi setelah email dibls, dlm 1x24 jam tidak dibls kasus dinyatakan selesai (dikiranya kali kita mantau email 24 jam). Konyol konyol sangat konyol",1,-1
deee8385-7453-4541-84ec-73e4dcd9ee46,2022-10-20 19:10:14,Agung Kurniawan,"Padahal udahh langganan pake gofood tapi skrng, voucher nya cuma bisa di pake satu tidak seperti sebelum di update..... Mohon kedepannya di tingkatkan kembali aplikasinya,, Dan untuk voucher nya bisa di gunakan 2-3 terimakasih",1,-1
f899e3c3-e5c1-4519-9914-6f1f1a5fc751,2022-10-13 14:22:31,Mila Kohima,"sebagai pengguna setia gojek, saya sangat kecewa dengan ketentuan yang sekarang karena tidak bisa menggunakan double voucher waktu pemesanan gofood. kenapa hanya bisa satu promo saja yang digunakan? biasanya saya selalu pesan gofood tapi sekarang saya tidak akan menggunakan nya lagi.",1,-1
584d07d7-51a1-4cfb-9f12-b7cdfb1513d5,2022-10-27 16:46:17,Fajar deux alfianto,"Percuma ngumpulin poin di GoClub. Vouchernya gak guna semua. Service yg sering dipake GoRide sama GoTransit. Dikasih reward voucher GoSend, tokopedia, dll. Gak ngotak! Mendink GRAB, pointnya bisa dikumpulin dan dipake buat bayar servis sesuai yg diinginkan!",1,-1
8f102146-11c0-4f49-8d25-f069c893eb0b,2022-10-29 19:51:06,Meri Yeni,"Saya adalah pengguna baru Gojek,ingin daftar saja susah bgt,padahal email saya belum pernah terdaftar sm sekali dibilang sudah di daftarkan,saya sudah ganti nomor,buat email baru pun tetap tdk bisa buat akun,kecewa.",1,-1
9b27b41a-60f6-4c9c-8b40-d9c1a2a0e4ba,2022-10-29 22:10:44,Guna Wan,"Ini gimana sih, saya mau top up dengan pembayarannya makai gopay tapi setiap masukin pin dan sidik jari pasti tulisannya belum bisa karna pin nya salah padahal saya pake sidik jari loh gak jelas bngt dh, udh gitu disuruh nunggu beberapa saat baru lagi lakukan, ini saya udh nungguin 30 menit lebih lalu saya coba lakukan pembayaran lagi dan hasilnya tetep sama. Padahal disuruh nunggu beberapa saat doang tp masih gk bisa bisa, harus tunggu sehari kah baru bisa??",1,-1
53efa0e1-cb0a-452d-9110-9c263d2df704,2022-10-03 16:30:47,Minatozaki Sana,"Gatau kenapa makin kesini gojek makin gajelas, makin susah dapet driver masa saya sudah pesan 5× berturut-turut tetap tidak dapat driver, sudah hampir 30 menit saya menunggu pun hasilnya tetap nihil, padahal cuaca juga tidak buruk tapi kenapa sesusah itu dapat driver. Mohon diperbaiki lagi !",1,-1
c2833761-8167-4b81-9768-3119af6e9e5c,2022-09-29 18:54:04,Ardy 2020,"Saya kecewa sekali.. Saya melakukan pembayaran memakai QRIS.. Diaplikasi telah terkirim, tetapi tidak diterima oleh No tujuan saya.. Saya lapor ke CS, saya lengkapi yg diminta, tapi sampai sekarang tidak ada jawaban lagi.. Parah",1,-1
3960ce3d-0a3b-4856-bb58-a3d89644458f,2022-09-24 07:33:44,Zaki Zulkarnaen,"Dah bener gomart versi lama bisa pilih toko, skrg malah bingung beli barang beda toko pas di switch jd hilang yg di kantong belanja, mana jd ga bisa beli dr toko terdekat. Aneh banget update kok malah nyusahin.",1,-1
8e8f5ed6-0e1b-4bd4-a90a-3e188eff6655,2022-10-26 19:08:57,Eko Abdullah,"Tolong kembalikan gojek seperti dulu, dimana sama-sama menguntungkan pelanggan dan driver. Kita pelanggan kasihan ongkirnya mahal banget, atau setidaknya yang rasional lah ongkirnya. Terus tolong lebih diketatkan lagi yah pemilihan driver. Banyak banget driver nackal dan berlama2 dalam mengambil orderan",1,-1
85bd1b24-084c-4ccb-bbe3-5e45e650d8b4,2022-10-21 20:21:57,Mahfudz Rohim22,"Kenapa sih mau mesen tiket bioskop aja susah banget disini tertulis koneksi terputus padahal sinyal gw full dan bagus bahkan di pakaikan wifi juga sama saja tidak ada perubahan tolong dong di perbaiki,memang harus sebagus apalagi sih jaringannya yang cocok buat aplikasi ini",1,-1
a5476104-3b11-4165-8039-aec0fc2299b4,2022-10-18 21:25:29,"R. Cecep Nurhidayat,SE","Perlu ditingkatkan lagi, proses transfer sulit harus upgrade goplus, sebaiknya yg biasa juga bisa transfer tidak harus naik goplus. Disamping itu proses goplus sulit, NIK ngga kebaca terus.. Semoga lebih baik lagi.",1,-1
9c12d834-a871-46cb-924d-361a5be06500,2022-10-03 15:22:40,Dzak K,"Voucher yg dulu bisa dipake barengan tiba2 tanpa pemberitahuan gk bisa dipake barengan harus 1. Padahal di tulisan vouchernya sendiri bisa dipake bareng. Gmn sih, produk gajelas. Update juga suka2, kalau yg nguntungin konsumen aja baru sekali bisa dipake besoknya lgsg diubah.goclub juga gimana, tiba2 rewardnya berubah jadi burik. Ngapain buat banyak2 pabgkat kalau reward yg terasa cuman yg sultan. L app 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,-1
11829b23-4413-4935-93ca-b1c09ab64797,2022-10-16 18:57:56,vildha indriani,"Sekarang pesan gofood jadi tambah mahal lebih mahal dari pada beli ke restonya belum beban biaya aplikasinya untuk pengembangan aplikasi tapi tetap gini"" ajh ya ?? jadi mikir 2x mau pesannya tolong di kaji ulang",1,-1
7399b21d-d174-4892-9c00-b12587769a39,2022-10-01 08:12:03,Angga,Jadi gak jelas sejak ada PrivyID....OTP sudah di isi sesuai dengan yg masuk di SMS...Tapi selalu di bilang tidak sesuai....tolong di perbaiki... terima kasih,1,-1
374d86b9-1fc3-426b-9de9-a80058524ae3,2022-10-07 17:29:13,Riyan Priyadi,"sekarang gofood hanya bisa menggunakan 1 voucher aja, kalo sebelumnya bisa digabung (2 voucher). coba di perhitungkan lebih cermat lagi, kalo misalnya tidak pakai voucher, harganya bisa sangat mahal (ongkir bisa sampai 18 ribu) belum jasa aplikasinya. total ongkir kalo ditambah jasa aplikasi udah sangat tinggi biayanya. kalo tidak ada voucher, jujur saja saya lebih memilih tidak menggunakan gofood karena bisa sangat mahal. mohon dipertimbangkan hal ini untuk pengembang aplikasi. terima kasih",1,-1
5db80862-5558-412a-a929-148002fe7787,2022-10-30 18:48:04,Anisa Nur Fitriani,Sudah satu bulan ini app tidak bisa dibuka. Sudah di perbarui ke versi terbaru juga di install ulang tapi tetap tidak dapat di buka. Padahal sebelumnya tidak ada kendala,1,-1
86aaa493-25a4-4895-baf8-d84f4cf6f956,2022-10-13 16:59:21,Adhi Arga Rahmatullah,Kenapa vocer potongan sudah tidak bisa digunakan sama vocer resto padahal sebelumnya bisa. Padahal sudah pengguna sejak tahun 2019 dan banyak vocer potongan yang terbuang sia-sia. Tolong untuk vocer bisa digabung kembali ya :(,1,-1
9aaf56f4-b3d1-4ca9-86f1-c4f8ad33a163,2022-10-22 09:41:55,Muhammad Gumintang Aradhea,"saya tidak bisa upgrade ke gopay plus, sudah lebih dari 5x mencoba, padahal eKTP saya sudah sesuai dengan dukcapil, saya sudah WA dan Email dukcapil, data nya benar tidak ada kesalahan, tetapi mengapa saat saya mengupgrade Gopay ke Gopay Plus malah bilangnya ""data tidak sesuai dengan dukcapil"" tolonggg fix permasalahan ini..",1,-1
95ec28f8-9e5c-46b0-9457-666548d71968,2022-09-21 08:57:07,dadang kusnadi,"Bolak balik install dan uninstall tetep sj error, pls ada saldo ku di situ.... Kt cs hp tidak support, sdh gonta ganti hp baru ttp http 400 dll.....malah jadi ribet, dulu2 ga. Terbaru...Ok, sudah ikuti semua instrusi blm bisa juga, belum selesai masalah minta penilaian, login saja blm bisa.... NIAT GA APLIKASINYA, BIKIN NAIK DARAH, SUDAH SETAHUN, ADA SALDO SAYA DISITU.!!!!!!,,.......sampe sekarang tidak bisa dan tidak ada solusi, catat ini sdh tahun 2022 Sudah Sept 2022 tidak ada solusi Jg",1,-1
bd898ed1-cbcd-4cf5-87ac-f042f405ccf9,2022-10-17 13:43:38,Dothmark,"Diliat dari aplikasinya, Tampaknya menarik. Tpi dalamnya sangat buruk, klo mau kasih alamat ribet, Klo sudah masuk keranjang tpi Tdk dibeli gk bisa dihapus pesanannya, Jaringan bagus tpi lemot. Pokoknya Buruk lah, Klo sudah diperbaiki nanti ku kasih bintang 5 Deh",1,-1
7ac59e4a-b2c6-4b3a-80df-dbc7a1476ad9,2022-09-15 09:55:50,Sandro Willi,"Apaan sih ini gopay, top up gak masuk masuk sedangkan saldo di bank sudah berkurang..orang buruburu pembayaran di telpon malah tanggapannya malah nunggu 2 hari. Lo tanggung jwab emangnya denda pembayaran saya?? Sumpah jadi trauma top up untuk pembayaran via gopay 😡😡😡",1,-1
55d282e1-d812-480d-8565-d9259e40753b,2022-10-16 21:15:41,Adri Fadhilah,"Jujur kecewa krn tidak bisa nggabungin lagi voucher toko dan gofood dlm 1x transaksi. Sebenernya heran krn voucher dari toko adl hak kita sbg pembeli, dan voucher dari gojek (jika ada) adl hak kita sbg pengguna. Entah pola pikir macam apa yg bikin Gojek mikir hanya bisa pilih satu voucher. Penambahan jasa aplikasi jga sudah aneh (krn dari awal biaya jasa harusnya sudah terhitung dlm transaksi), sekarang tambah lagi alasan yg bakal bikin pelanggan kalian milih ap sebelah.",1,-1
e6afcc49-9477-4241-b4ef-c293cf2b321e,2022-10-14 00:36:29,Ennawaty Sari,Heran sama Gojek. Padahal untuk Paylater nya gak pernah telat bayar tapi kenapa selalu muncul ada tagihan. Setelah di cek gak ada tagihan. Tapi pesannya muncul terus. Lama lama Paylater nya di blokir tanpa ada sebab,1,-1
5f2e68e6-cc6e-4c9e-a303-e917f1db8d9c,2022-10-30 12:58:56,Lanny uziel Gunawan,"Aplikasi tidak ada fitur complain, ada fitur bantuan tapi gak ada yg merespon di fitur ini, sy pesan gocar tidak masuk parkiran tapi dikenakan ongkos parkir dan nilainya cukup lumayan 10k untuk biaya parkir padahal umumnya tarif parkir hanya 5k, sdh masuk fitur bantuan tapi sudah seharian tidak ada yg merespon atau membalas chat sy, entah harus menanyakan kemana, tolong diperbaiki aplikasinya",1,-1
2dcfe047-0ab5-4ae6-ad74-19a29543ddee,2022-10-01 19:30:19,Dian hutajulu,"Gua gatau ini masalahnya dimana Tapi mau pesen gofood bener"" lelet banget ngebug ngelag. Pake aplikasi lain, sinyal nya bagus lancar, tiba di sini bisa menua nungguin loading",1,-1
99300600-63f3-434a-91b6-a7fd94518d53,2022-10-08 11:24:40,Driver Gojek Jakarta,"saya belanja di alfamart,dan mau bayar pakai gopay,tapi gabisa bisa,karena kode dah hangus,terus disuruh minta kode baru,tetep aja ga bisa2,terus sy ulang,tetap ga bisa2,sampe ga enak sama kasirnya sampe nungguin akhirnya bayar tunai dan gopaynya ga terpakai,saya jadi kecewa berat,jadi males pakai gopay klo belanja di alfamart lg.kecewa kecewa berat.mending uninstal aja klo begini,krn bukn kali ini aja sy alami,kn jadi malu",1,-1
